X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
209.64, 169.43, 325.54, -47.557000, -1.980000, -0.131000
200.69, 169.43, 325.54, -47.561000, -1.971000, -0.150000
191.75, 169.43, 325.54, -47.567000, -1.965000, -0.153000
182.80, 169.43, 325.54, -47.574000, -1.958000, -0.150000
173.85, 169.43, 325.54, -47.591000, -1.955000, -0.155000
164.90, 178.37, 325.54, -47.600000, -1.933000, -0.154000
173.85, 178.37, 325.54, -47.598000, -1.942000, -0.158000
182.80, 178.37, 325.54, -47.590000, -1.945000, -0.143000
191.75, 178.37, 325.54, -47.573000, -1.951000, -0.149000
200.69, 178.37, 325.54, -47.564000, -1.964000, -0.136000
209.64, 178.37, 325.54, -47.565000, -1.975000, -0.137000
218.59, 178.37, 325.54, -47.556000, -1.978000, -0.130000
227.54, 178.37, 325.54, -47.552000, -1.981000, -0.129000
236.48, 178.37, 325.54, -47.554000, -1.993000, -0.121000
245.43, 178.37, 325.54, -47.556000, -1.996000, -0.125000
254.38, 178.37, 325.54, -47.566000, -1.991000, -0.118000
263.33, 178.37, 325.54, -47.567000, -1.990000, -0.106000
272.27, 178.37, 325.54, -47.575000, -1.987000, -0.097000
281.22, 178.37, 325.54, -47.592000, -1.995000, -0.094000
290.17, 178.37, 325.54, -47.598000, -1.995000, -0.094000
299.11, 178.37, 325.54, -47.615000, -1.999000, -0.083000
299.11, 187.32, 325.54, -47.617000, -1.989000, -0.074000
290.17, 187.32, 325.54, -47.613000, -1.989000, -0.080000
281.22, 187.32, 325.54, -47.596000, -1.987000, -0.081000
272.27, 187.32, 325.54, -47.587000, -1.988000, -0.090000
263.33, 187.32, 325.54, -47.574000, -1.983000, -0.090000
254.38, 187.32, 325.54, -47.563000, -1.980000, -0.103000
245.43, 187.32, 325.54, -47.553000, -1.984000, -0.112000
236.48, 187.32, 325.54, -47.553000, -1.980000, -0.117000
227.54, 187.32, 325.54, -47.549000, -1.970000, -0.118000
218.59, 187.32, 325.54, -47.546000, -1.974000, -0.124000
209.64, 187.32, 325.54, -47.548000, -1.959000, -0.131000
200.69, 187.32, 325.54, -47.556000, -1.963000, -0.128000
191.75, 187.32, 325.54, -47.554000, -1.954000, -0.149000
182.80, 187.32, 325.54, -47.564000, -1.940000, -0.146000
173.85, 196.27, 325.54, -47.581000, -1.934000, -0.151000
182.80, 196.27, 325.54, -47.581000, -1.935000, -0.147000
191.75, 196.27, 325.54, -47.563000, -1.943000, -0.145000
200.69, 196.27, 325.54, -47.557000, -1.954000, -0.121000
209.64, 196.27, 325.54, -47.549000, -1.960000, -0.124000
218.59, 196.27, 325.54, -47.540000, -1.970000, -0.115000
227.54, 196.27, 325.54, -47.543000, -1.974000, -0.104000
236.48, 196.27, 325.54, -47.544000, -1.978000, -0.105000
245.43, 196.27, 325.54, -47.547000, -1.972000, -0.096000
254.38, 196.27, 325.54, -47.551000, -1.988000, -0.077000
263.33, 196.27, 325.54, -47.557000, -1.978000, -0.076000
272.27, 196.27, 325.54, -47.564000, -1.984000, -0.063000
281.22, 196.27, 325.54, -47.576000, -1.987000, -0.053000
290.17, 196.27, 325.54, -47.592000, -1.987000, -0.058000
290.17, 205.22, 325.54, -47.594000, -1.989000, -0.040000
281.22, 205.22, 325.54, -47.585000, -1.989000, -0.030000
272.27, 205.22, 325.54, -47.572000, -1.984000, -0.051000
263.33, 205.22, 325.54, -47.558000, -1.989000, -0.068000
254.38, 205.22, 325.54, -47.546000, -1.986000, -0.075000
245.43, 205.22, 325.54, -47.543000, -1.977000, -0.076000
236.48, 205.22, 325.54, -47.540000, -1.970000, -0.080000
227.54, 205.22, 325.54, -47.537000, -1.978000, -0.108000
218.59, 205.22, 325.54, -47.537000, -1.955000, -0.114000
209.64, 205.22, 325.54, -47.540000, -1.972000, -0.119000
200.69, 205.22, 325.54, -47.543000, -1.947000, -0.127000
191.75, 205.22, 325.54, -47.546000, -1.947000, -0.137000
191.75, 214.16, 325.54, -47.549000, -1.937000, -0.142000
200.69, 214.16, 325.54, -47.539000, -1.954000, -0.119000
209.64, 214.16, 325.54, -47.536000, -1.961000, -0.112000
218.59, 214.16, 325.54, -47.532000, -1.964000, -0.102000
227.54, 214.16, 325.54, -47.529000, -1.969000, -0.091000
236.48, 214.16, 325.54, -47.529000, -1.979000, -0.080000
245.43, 214.16, 325.54, -47.525000, -1.981000, -0.065000
254.38, 214.16, 325.54, -47.533000, -1.991000, -0.051000
263.33, 214.16, 325.54, -47.538000, -1.984000, -0.048000
272.27, 214.16, 325.54, -47.549000, -1.992000, -0.025000
272.27, 223.11, 325.54, -47.545000, -1.993000, -0.001000
263.33, 223.11, 325.54, -47.534000, -1.992000, -0.037000
254.38, 223.11, 325.54, -47.528000, -1.994000, -0.052000
245.43, 223.11, 325.54, -47.522000, -1.980000, -0.060000
236.48, 223.11, 325.54, -47.519000, -1.976000, -0.059000
227.54, 223.11, 325.54, -47.513000, -1.964000, -0.085000
218.59, 223.11, 325.54, -47.515000, -1.963000, -0.092000
209.64, 223.11, 325.54, -47.515000, -1.957000, -0.115000
218.59, 232.06, 325.54, -47.508000, -1.966000, -0.083000
227.54, 232.06, 325.54, -47.505000, -1.976000, -0.075000
236.48, 232.06, 325.54, -47.502000, -1.980000, -0.056000
245.43, 232.06, 325.54, -47.503000, -1.989000, -0.058000
218.59, 232.06, 334.49, -47.500000, -1.949000, -0.094000
227.54, 232.06, 334.49, -47.496000, -1.971000, -0.076000
236.48, 232.06, 334.49, -47.499000, -1.968000, -0.053000
245.43, 232.06, 334.49, -47.498000, -1.975000, -0.047000
272.27, 223.11, 334.49, -47.534000, -1.984000, -0.014000
263.33, 223.11, 334.49, -47.533000, -1.987000, -0.020000
254.38, 223.11, 334.49, -47.522000, -1.980000, -0.031000
245.43, 223.11, 334.49, -47.517000, -1.977000, -0.058000
236.48, 223.11, 334.49, -47.515000, -1.972000, -0.070000
227.54, 223.11, 334.49, -47.509000, -1.958000, -0.077000
218.59, 223.11, 334.49, -47.510000, -1.961000, -0.103000
209.64, 223.11, 334.49, -47.511000, -1.945000, -0.113000
191.75, 214.16, 334.49, -47.531000, -1.930000, -0.146000
200.69, 214.16, 334.49, -47.538000, -1.939000, -0.130000
209.64, 214.16, 334.49, -47.527000, -1.951000, -0.115000
218.59, 214.16, 334.49, -47.520000, -1.956000, -0.106000
227.54, 214.16, 334.49, -47.521000, -1.965000, -0.095000
236.48, 214.16, 334.49, -47.524000, -1.961000, -0.086000
245.43, 214.16, 334.49, -47.529000, -1.978000, -0.065000
254.38, 214.16, 334.49, -47.532000, -1.980000, -0.059000
263.33, 214.16, 334.49, -47.538000, -1.984000, -0.042000
272.27, 214.16, 334.49, -47.549000, -1.975000, -0.023000
290.17, 205.22, 334.49, -47.577000, -1.986000, -0.021000
281.22, 205.22, 334.49, -47.587000, -1.984000, -0.036000
272.27, 205.22, 334.49, -47.573000, -1.974000, -0.056000
263.33, 205.22, 334.49, -47.561000, -1.975000, -0.068000
254.38, 205.22, 334.49, -47.548000, -1.983000, -0.076000
245.43, 205.22, 334.49, -47.545000, -1.974000, -0.086000
236.48, 205.22, 334.49, -47.540000, -1.971000, -0.093000
227.54, 205.22, 334.49, -47.535000, -1.967000, -0.101000
218.59, 205.22, 334.49, -47.532000, -1.960000, -0.110000
209.64, 205.22, 334.49, -47.532000, -1.957000, -0.117000
200.69, 205.22, 334.49, -47.538000, -1.953000, -0.129000
191.75, 205.22, 334.49, -47.543000, -1.936000, -0.135000
182.80, 196.27, 334.49, -47.559000, -1.931000, -0.157000
191.75, 196.27, 334.49, -47.563000, -1.941000, -0.140000
200.69, 196.27, 334.49, -47.552000, -1.948000, -0.125000
209.64, 196.27, 334.49, -47.543000, -1.953000, -0.128000
218.59, 196.27, 334.49, -47.543000, -1.948000, -0.114000
227.54, 196.27, 334.49, -47.538000, -1.963000, -0.120000
236.48, 196.27, 334.49, -47.545000, -1.969000, -0.104000
245.43, 196.27, 334.49, -47.546000, -1.979000, -0.097000
254.38, 196.27, 334.49, -47.549000, -1.983000, -0.086000
263.33, 196.27, 334.49, -47.557000, -1.986000, -0.086000
272.27, 196.27, 334.49, -47.565000, -1.983000, -0.067000
281.22, 196.27, 334.49, -47.578000, -1.982000, -0.063000
299.11, 187.32, 334.49, -47.610000, -1.984000, -0.063000
290.17, 187.32, 334.49, -47.612000, -1.981000, -0.080000
281.22, 187.32, 334.49, -47.601000, -1.983000, -0.083000
272.27, 187.32, 334.49, -47.587000, -1.977000, -0.090000
263.33, 187.32, 334.49, -47.579000, -1.991000, -0.098000
254.38, 187.32, 334.49, -47.569000, -1.988000, -0.106000
245.43, 187.32, 334.49, -47.562000, -1.974000, -0.113000
236.48, 187.32, 334.49, -47.557000, -1.974000, -0.127000
227.54, 187.32, 334.49, -47.548000, -1.975000, -0.118000
218.59, 187.32, 334.49, -47.547000, -1.968000, -0.132000
209.64, 187.32, 334.49, -47.546000, -1.967000, -0.148000
200.69, 187.32, 334.49, -47.550000, -1.947000, -0.143000
191.75, 187.32, 334.49, -47.553000, -1.940000, -0.145000
182.80, 187.32, 334.49, -47.563000, -1.939000, -0.157000
173.85, 178.37, 334.49, -47.578000, -1.925000, -0.169000
182.80, 178.37, 334.49, -47.579000, -1.924000, -0.157000
191.75, 178.37, 334.49, -47.568000, -1.946000, -0.157000
200.69, 178.37, 334.49, -47.561000, -1.965000, -0.134000
209.64, 178.37, 334.49, -47.556000, -1.974000, -0.155000
218.59, 178.37, 334.49, -47.550000, -1.969000, -0.140000
227.54, 178.37, 334.49, -47.550000, -1.964000, -0.134000
236.48, 178.37, 334.49, -47.555000, -1.986000, -0.126000
245.43, 178.37, 334.49, -47.555000, -1.983000, -0.117000
254.38, 178.37, 334.49, -47.564000, -1.992000, -0.107000
263.33, 178.37, 334.49, -47.572000, -1.983000, -0.106000
272.27, 178.37, 334.49, -47.581000, -1.992000, -0.114000
281.22, 178.37, 334.49, -47.590000, -1.987000, -0.109000
290.17, 178.37, 334.49, -47.606000, -1.981000, -0.101000
299.11, 169.43, 334.49, -47.616000, -2.002000, -0.130000
290.17, 169.43, 334.49, -47.622000, -2.005000, -0.119000
281.22, 169.43, 334.49, -47.608000, -1.983000, -0.125000
272.27, 169.43, 334.49, -47.596000, -1.999000, -0.126000
263.33, 169.43, 334.49, -47.581000, -1.994000, -0.121000
254.38, 169.43, 334.49, -47.572000, -1.987000, -0.134000
245.43, 169.43, 334.49, -47.567000, -1.982000, -0.135000
236.48, 169.43, 334.49, -47.562000, -1.983000, -0.138000
227.54, 169.43, 334.49, -47.555000, -1.989000, -0.142000
218.59, 169.43, 334.49, -47.554000, -1.978000, -0.149000
209.64, 169.43, 334.49, -47.552000, -1.964000, -0.146000
200.69, 169.43, 334.49, -47.559000, -1.963000, -0.149000
191.75, 169.43, 334.49, -47.559000, -1.961000, -0.159000
182.80, 169.43, 334.49, -47.576000, -1.953000, -0.169000
173.85, 160.48, 334.49, -47.581000, -1.927000, -0.169000
182.80, 160.48, 334.49, -47.583000, -1.934000, -0.152000
191.75, 160.48, 334.49, -47.572000, -1.957000, -0.150000
200.69, 160.48, 334.49, -47.566000, -1.964000, -0.157000
209.64, 160.48, 334.49, -47.563000, -1.974000, -0.166000
218.59, 160.48, 334.49, -47.559000, -1.981000, -0.153000
227.54, 160.48, 334.49, -47.554000, -1.989000, -0.151000
236.48, 160.48, 334.49, -47.556000, -1.993000, -0.138000
245.43, 160.48, 334.49, -47.561000, -2.006000, -0.140000
254.38, 160.48, 334.49, -47.565000, -2.001000, -0.138000
263.33, 160.48, 334.49, -47.573000, -1.999000, -0.150000
272.27, 160.48, 334.49, -47.589000, -2.001000, -0.140000
281.22, 160.48, 334.49, -47.592000, -1.992000, -0.138000
290.17, 160.48, 334.49, -47.605000, -2.001000, -0.138000
290.17, 151.53, 334.49, -47.609000, -2.004000, -0.138000
281.22, 151.53, 334.49, -47.602000, -2.000000, -0.157000
272.27, 151.53, 334.49, -47.595000, -2.012000, -0.158000
263.33, 151.53, 334.49, -47.580000, -2.012000, -0.155000
254.38, 151.53, 334.49, -47.577000, -2.003000, -0.157000
245.43, 151.53, 334.49, -47.564000, -2.004000, -0.160000
236.48, 151.53, 334.49, -47.561000, -2.003000, -0.151000
227.54, 151.53, 334.49, -47.559000, -2.001000, -0.169000
218.59, 151.53, 334.49, -47.555000, -1.994000, -0.157000
209.64, 151.53, 334.49, -47.555000, -1.983000, -0.164000
200.69, 151.53, 334.49, -47.558000, -1.977000, -0.165000
191.75, 151.53, 334.49, -47.563000, -1.972000, -0.172000
182.80, 142.59, 334.49, -47.573000, -1.968000, -0.170000
191.75, 142.59, 334.49, -47.573000, -1.974000, -0.154000
200.69, 142.59, 334.49, -47.564000, -1.988000, -0.153000
209.64, 142.59, 334.49, -47.553000, -1.987000, -0.155000
218.59, 142.59, 334.49, -47.550000, -2.004000, -0.147000
227.54, 142.59, 334.49, -47.557000, -1.999000, -0.158000
236.48, 142.59, 334.49, -47.555000, -2.007000, -0.161000
245.43, 142.59, 334.49, -47.559000, -2.015000, -0.158000
254.38, 142.59, 334.49, -47.565000, -2.021000, -0.149000
263.33, 142.59, 334.49, -47.575000, -2.014000, -0.152000
272.27, 142.59, 334.49, -47.579000, -2.022000, -0.147000
281.22, 142.59, 334.49, -47.590000, -2.006000, -0.163000
281.22, 133.64, 334.49, -47.598000, -2.025000, -0.181000
272.27, 133.64, 334.49, -47.591000, -2.018000, -0.164000
263.33, 133.64, 334.49, -47.582000, -2.024000, -0.166000
254.38, 133.64, 334.49, -47.573000, -2.024000, -0.169000
245.43, 133.64, 334.49, -47.564000, -2.015000, -0.173000
236.48, 133.64, 334.49, -47.557000, -2.011000, -0.172000
227.54, 133.64, 334.49, -47.554000, -2.011000, -0.174000
218.59, 133.64, 334.49, -47.557000, -2.000000, -0.161000
209.64, 133.64, 334.49, -47.555000, -2.005000, -0.153000
200.69, 133.64, 334.49, -47.559000, -1.986000, -0.157000
200.69, 124.69, 334.49, -47.559000, -1.989000, -0.152000
209.64, 124.69, 334.49, -47.559000, -2.006000, -0.154000
218.59, 124.69, 334.49, -47.555000, -2.012000, -0.154000
227.54, 124.69, 334.49, -47.553000, -2.019000, -0.155000
236.48, 124.69, 334.49, -47.550000, -2.022000, -0.155000
245.43, 124.69, 334.49, -47.559000, -2.024000, -0.169000
254.38, 124.69, 334.49, -47.561000, -2.036000, -0.170000
263.33, 124.69, 334.49, -47.565000, -2.031000, -0.166000
254.38, 115.74, 334.49, -47.562000, -2.046000, -0.177000
245.43, 115.74, 334.49, -47.556000, -2.036000, -0.192000
236.48, 115.74, 334.49, -47.550000, -2.027000, -0.172000
227.54, 115.74, 334.49, -47.548000, -2.027000, -0.165000
254.38, 115.74, 343.44, -47.557000, -2.047000, -0.182000
245.43, 115.74, 343.44, -47.556000, -2.036000, -0.182000
236.48, 115.74, 343.44, -47.551000, -2.031000, -0.169000
227.54, 115.74, 343.44, -47.545000, -2.035000, -0.172000
200.69, 124.69, 343.44, -47.553000, -2.003000, -0.160000
209.64, 124.69, 343.44, -47.549000, -2.002000, -0.162000
218.59, 124.69, 343.44, -47.547000, -2.008000, -0.166000
227.54, 124.69, 343.44, -47.546000, -2.019000, -0.170000
236.48, 124.69, 343.44, -47.553000, -2.033000, -0.173000
245.43, 124.69, 343.44, -47.549000, -2.033000, -0.171000
254.38, 124.69, 343.44, -47.556000, -2.037000, -0.168000
263.33, 124.69, 343.44, -47.570000, -2.031000, -0.186000
281.22, 133.64, 343.44, -47.588000, -2.031000, -0.165000
272.27, 133.64, 343.44, -47.593000, -2.026000, -0.184000
263.33, 133.64, 343.44, -47.583000, -2.033000, -0.174000
254.38, 133.64, 343.44, -47.567000, -2.030000, -0.174000
245.43, 133.64, 343.44, -47.563000, -2.023000, -0.174000
236.48, 133.64, 343.44, -47.560000, -2.015000, -0.171000
227.54, 133.64, 343.44, -47.555000, -2.012000, -0.168000
218.59, 133.64, 343.44, -47.552000, -2.001000, -0.183000
209.64, 133.64, 343.44, -47.549000, -1.995000, -0.166000
200.69, 133.64, 343.44, -47.554000, -1.991000, -0.165000
191.75, 142.59, 343.44, -47.554000, -1.975000, -0.175000
200.69, 142.59, 343.44, -47.560000, -1.992000, -0.168000
209.64, 142.59, 343.44, -47.555000, -1.993000, -0.161000
218.59, 142.59, 343.44, -47.552000, -1.998000, -0.171000
227.54, 142.59, 343.44, -47.553000, -2.005000, -0.165000
236.48, 142.59, 343.44, -47.555000, -2.016000, -0.177000
245.43, 142.59, 343.44, -47.560000, -2.017000, -0.168000
254.38, 142.59, 343.44, -47.566000, -2.024000, -0.171000
263.33, 142.59, 343.44, -47.572000, -2.021000, -0.170000
272.27, 142.59, 343.44, -47.585000, -2.026000, -0.163000
290.17, 151.53, 343.44, -47.605000, -1.998000, -0.158000
281.22, 151.53, 343.44, -47.609000, -2.006000, -0.163000
272.27, 151.53, 343.44, -47.597000, -2.004000, -0.164000
263.33, 151.53, 343.44, -47.585000, -2.012000, -0.157000
254.38, 151.53, 343.44, -47.577000, -2.004000, -0.163000
245.43, 151.53, 343.44, -47.568000, -2.004000, -0.160000
236.48, 151.53, 343.44, -47.560000, -2.000000, -0.172000
227.54, 151.53, 343.44, -47.555000, -1.996000, -0.171000
218.59, 151.53, 343.44, -47.551000, -1.994000, -0.166000
209.64, 151.53, 343.44, -47.555000, -1.984000, -0.181000
200.69, 151.53, 343.44, -47.557000, -1.980000, -0.179000
191.75, 151.53, 343.44, -47.556000, -1.961000, -0.180000
182.80, 160.48, 343.44, -47.564000, -1.936000, -0.175000
191.75, 160.48, 343.44, -47.560000, -1.952000, -0.163000
200.69, 160.48, 343.44, -47.556000, -1.970000, -0.157000
209.64, 160.48, 343.44, -47.552000, -1.974000, -0.176000
218.59, 160.48, 343.44, -47.549000, -1.989000, -0.154000
227.54, 160.48, 343.44, -47.545000, -1.988000, -0.161000
236.48, 160.48, 343.44, -47.559000, -1.992000, -0.160000
245.43, 160.48, 343.44, -47.561000, -1.992000, -0.150000
254.38, 160.48, 343.44, -47.567000, -1.991000, -0.143000
263.33, 160.48, 343.44, -47.579000, -2.005000, -0.152000
272.27, 160.48, 343.44, -47.586000, -2.004000, -0.143000
281.22, 160.48, 343.44, -47.594000, -1.995000, -0.149000
290.17, 169.43, 343.44, -47.610000, -1.991000, -0.115000
281.22, 169.43, 343.44, -47.610000, -1.990000, -0.137000
272.27, 169.43, 343.44, -47.597000, -1.989000, -0.132000
263.33, 169.43, 343.44, -47.586000, -1.998000, -0.148000
254.38, 169.43, 343.44, -47.577000, -1.993000, -0.135000
245.43, 169.43, 343.44, -47.566000, -1.992000, -0.140000
236.48, 169.43, 343.44, -47.555000, -1.982000, -0.152000
227.54, 169.43, 343.44, -47.553000, -1.982000, -0.147000
218.59, 169.43, 343.44, -47.554000, -1.975000, -0.147000
209.64, 169.43, 343.44, -47.552000, -1.967000, -0.158000
200.69, 169.43, 343.44, -47.552000, -1.955000, -0.159000
191.75, 169.43, 343.44, -47.554000, -1.946000, -0.175000
182.80, 178.37, 343.44, -47.563000, -1.925000, -0.188000
191.75, 178.37, 343.44, -47.562000, -1.936000, -0.154000
200.69, 178.37, 343.44, -47.549000, -1.949000, -0.158000
209.64, 178.37, 343.44, -47.545000, -1.957000, -0.155000
218.59, 178.37, 343.44, -47.544000, -1.959000, -0.149000
227.54, 178.37, 343.44, -47.549000, -1.968000, -0.136000
236.48, 178.37, 343.44, -47.552000, -1.974000, -0.129000
245.43, 178.37, 343.44, -47.554000, -1.981000, -0.128000
254.38, 178.37, 343.44, -47.560000, -1.977000, -0.131000
263.33, 178.37, 343.44, -47.574000, -1.992000, -0.114000
272.27, 178.37, 343.44, -47.581000, -1.980000, -0.115000
281.22, 178.37, 343.44, -47.589000, -1.976000, -0.107000
281.22, 187.32, 343.44, -47.600000, -1.987000, -0.094000
272.27, 187.32, 343.44, -47.592000, -1.975000, -0.098000
263.33, 187.32, 343.44, -47.577000, -1.983000, -0.109000
254.38, 187.32, 343.44, -47.568000, -1.974000, -0.118000
245.43, 187.32, 343.44, -47.557000, -1.976000, -0.108000
236.48, 187.32, 343.44, -47.553000, -1.974000, -0.131000
227.54, 187.32, 343.44, -47.547000, -1.967000, -0.135000
218.59, 187.32, 343.44, -47.542000, -1.953000, -0.140000
209.64, 187.32, 343.44, -47.544000, -1.954000, -0.143000
200.69, 187.32, 343.44, -47.546000, -1.935000, -0.140000
191.75, 196.27, 343.44, -47.545000, -1.930000, -0.161000
200.69, 196.27, 343.44, -47.541000, -1.932000, -0.142000
209.64, 196.27, 343.44, -47.539000, -1.946000, -0.126000
218.59, 196.27, 343.44, -47.537000, -1.956000, -0.123000
227.54, 196.27, 343.44, -47.533000, -1.963000, -0.109000
236.48, 196.27, 343.44, -47.542000, -1.963000, -0.108000
245.43, 196.27, 343.44, -47.545000, -1.971000, -0.093000
254.38, 196.27, 343.44, -47.552000, -1.967000, -0.096000
263.33, 196.27, 343.44, -47.557000, -1.977000, -0.092000
272.27, 196.27, 343.44, -47.573000, -1.970000, -0.070000
272.27, 205.22, 343.44, -47.571000, -1.960000, -0.058000
263.33, 205.22, 343.44, -47.561000, -1.964000, -0.064000
254.38, 205.22, 343.44, -47.552000, -1.966000, -0.075000
245.43, 205.22, 343.44, -47.546000, -1.964000, -0.077000
236.48, 205.22, 343.44, -47.535000, -1.964000, -0.096000
227.54, 205.22, 343.44, -47.534000, -1.953000, -0.115000
218.59, 205.22, 343.44, -47.530000, -1.948000, -0.120000
209.64, 205.22, 343.44, -47.526000, -1.941000, -0.131000
218.59, 214.16, 343.44, -47.523000, -1.940000, -0.107000
227.54, 214.16, 343.44, -47.517000, -1.947000, -0.098000
236.48, 214.16, 343.44, -47.520000, -1.952000, -0.086000
245.43, 214.16, 343.44, -47.525000, -1.959000, -0.063000
254.38, 205.22, 352.38, -47.542000, -1.957000, -0.079000
245.43, 205.22, 352.38, -47.546000, -1.960000, -0.095000
236.48, 205.22, 352.38, -47.536000, -1.959000, -0.117000
227.54, 205.22, 352.38, -47.529000, -1.952000, -0.129000
209.64, 196.27, 352.38, -47.529000, -1.934000, -0.141000
218.59, 196.27, 352.38, -47.529000, -1.951000, -0.147000
227.54, 196.27, 352.38, -47.533000, -1.947000, -0.121000
236.48, 196.27, 352.38, -47.537000, -1.955000, -0.125000
245.43, 196.27, 352.38, -47.542000, -1.959000, -0.105000
254.38, 196.27, 352.38, -47.557000, -1.969000, -0.108000
272.27, 187.32, 352.38, -47.580000, -1.972000, -0.098000
