# COSI2 B0 scan
# time 2024-05-23 10:02:34.516565
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_with_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
225.700,115.100,321.800,-47.7310,-0.8890,1.8960,47.7740
215.030,115.100,321.800,-47.7340,-0.8870,1.8900,47.7810
204.370,115.100,321.800,-47.7480,-0.8860,1.8810,47.7930
193.700,104.430,321.800,-47.7660,-0.8930,1.8700,47.8090
204.370,104.430,321.800,-47.8010,-0.9140,1.8740,47.8480
215.030,104.430,321.800,-47.7700,-0.9020,1.8770,47.8150
225.700,104.430,321.800,-47.7540,-0.8930,1.8850,47.7980
236.370,104.430,321.800,-47.7430,-0.9020,1.8880,47.7860
247.030,104.430,321.800,-47.7310,-0.8940,1.9030,47.7810
257.700,104.430,321.800,-47.7300,-0.8910,1.8990,47.7730
268.370,104.430,321.800,-47.7230,-0.8900,1.9000,47.7720
279.030,104.430,321.800,-47.7300,-0.8800,1.8990,47.7750
289.700,104.430,321.800,-47.7290,-0.8710,1.9060,47.7770
289.700,93.770,321.800,-47.7430,-0.8690,1.9080,47.7920
279.030,93.770,321.800,-47.7400,-0.8740,1.9060,47.7830
268.370,93.770,321.800,-47.7360,-0.8840,1.8990,47.7820
257.700,93.770,321.800,-47.7270,-0.8830,1.9060,47.7730
247.030,93.770,321.800,-47.7270,-0.8910,1.9000,47.7740
236.370,93.770,321.800,-47.7260,-0.9010,1.9040,47.7740
225.700,93.770,321.800,-47.7380,-0.9040,1.8970,47.7820
215.030,93.770,321.800,-47.7470,-0.9050,1.8990,47.7920
225.700,83.100,321.800,-47.7630,-0.9060,1.8980,47.8080
236.370,83.100,321.800,-47.7480,-0.9100,1.9100,47.7940
247.030,83.100,321.800,-47.7380,-0.9120,1.9050,47.7820
257.700,83.100,321.800,-47.7270,-0.9130,1.9060,47.7730
225.700,83.100,332.470,-47.7260,-0.9090,1.9020,47.7720
236.370,83.100,332.470,-47.7480,-0.9130,1.8960,47.7950
247.030,83.100,332.470,-47.7350,-0.9100,1.8950,47.7810
257.700,83.100,332.470,-47.7280,-0.9110,1.8890,47.7760
289.700,93.770,332.470,-47.7350,-0.9080,1.8820,47.7790
279.030,93.770,332.470,-47.7470,-0.8770,1.8890,47.7930
268.370,93.770,332.470,-47.7440,-0.8870,1.8880,47.7880
257.700,93.770,332.470,-47.7380,-0.8840,1.8820,47.7790
247.030,93.770,332.470,-47.7290,-0.8920,1.8910,47.7770
236.370,93.770,332.470,-47.7360,-0.9030,1.8860,47.7820
225.700,93.770,332.470,-47.7400,-0.9030,1.8830,47.7850
215.030,93.770,332.470,-47.7500,-0.9000,1.8860,47.7960
204.370,104.430,332.470,-47.7640,-0.9040,1.8810,47.8090
215.030,104.430,332.470,-47.7760,-0.8930,1.8590,47.8190
225.700,104.430,332.470,-47.7600,-0.8910,1.8700,47.8020
236.370,104.430,332.470,-47.7480,-0.8920,1.8770,47.7930
247.030,104.430,332.470,-47.7360,-0.8900,1.8770,47.7810
257.700,104.430,332.470,-47.7370,-0.8910,1.8820,47.7790
268.370,104.430,332.470,-47.7320,-0.8870,1.8850,47.7790
279.030,104.430,332.470,-47.7340,-0.8780,1.8850,47.7810
300.370,115.100,332.470,-47.7450,-0.8790,1.8870,47.7890
289.700,115.100,332.470,-47.7520,-0.8490,1.9100,47.7980
279.030,115.100,332.470,-47.7430,-0.8580,1.9050,47.7890
268.370,115.100,332.470,-47.7390,-0.8600,1.9020,47.7840
257.700,115.100,332.470,-47.7390,-0.8650,1.8920,47.7840
247.030,115.100,332.470,-47.7280,-0.8750,1.8890,47.7760
236.370,115.100,332.470,-47.7340,-0.8780,1.8830,47.7780
225.700,115.100,332.470,-47.7300,-0.8820,1.8790,47.7780
215.030,115.100,332.470,-47.7410,-0.8760,1.8740,47.7860
204.370,115.100,332.470,-47.7520,-0.8800,1.8610,47.8010
193.700,125.770,332.470,-47.7710,-0.8790,1.8510,47.8150
204.370,125.770,332.470,-47.7710,-0.8660,1.8260,47.8140
215.030,125.770,332.470,-47.7590,-0.8660,1.8410,47.8020
225.700,125.770,332.470,-47.7410,-0.8700,1.8570,47.7860
236.370,125.770,332.470,-47.7370,-0.8730,1.8750,47.7770
247.030,125.770,332.470,-47.7270,-0.8710,1.8810,47.7730
257.700,125.770,332.470,-47.7260,-0.8670,1.8860,47.7710
268.370,125.770,332.470,-47.7300,-0.8630,1.8950,47.7710
279.030,125.770,332.470,-47.7230,-0.8540,1.9000,47.7690
289.700,125.770,332.470,-47.7310,-0.8540,1.9120,47.7770
300.370,136.430,332.470,-47.7520,-0.8480,1.9170,47.7940
289.700,136.430,332.470,-47.7500,-0.8310,1.9320,47.7940
279.030,136.430,332.470,-47.7340,-0.8380,1.9250,47.7840
268.370,136.430,332.470,-47.7230,-0.8420,1.9190,47.7690
257.700,136.430,332.470,-47.7140,-0.8470,1.9160,47.7620
247.030,136.430,332.470,-47.7230,-0.8490,1.9110,47.7650
236.370,136.430,332.470,-47.7160,-0.8550,1.8900,47.7600
225.700,136.430,332.470,-47.7210,-0.8540,1.8850,47.7680
215.030,136.430,332.470,-47.7270,-0.8510,1.8720,47.7730
204.370,136.430,332.470,-47.7300,-0.8550,1.8580,47.7760
193.700,147.100,332.470,-47.7480,-0.8510,1.8470,47.7930
204.370,147.100,332.470,-47.7420,-0.8310,1.8290,47.7830
215.030,147.100,332.470,-47.7280,-0.8410,1.8470,47.7710
225.700,147.100,332.470,-47.7170,-0.8430,1.8620,47.7610
236.370,147.100,332.470,-47.7110,-0.8450,1.8810,47.7550
247.030,147.100,332.470,-47.7060,-0.8370,1.8830,47.7510
257.700,147.100,332.470,-47.7040,-0.8450,1.9060,47.7520
268.370,147.100,332.470,-47.7070,-0.8390,1.9170,47.7540
279.030,147.100,332.470,-47.7130,-0.8360,1.9290,47.7570
289.700,147.100,332.470,-47.7210,-0.8320,1.9390,47.7680
289.700,157.770,332.470,-47.7330,-0.8240,1.9460,47.7800
279.030,157.770,332.470,-47.7190,-0.8230,1.9720,47.7660
268.370,157.770,332.470,-47.7120,-0.8240,1.9600,47.7620
257.700,157.770,332.470,-47.7040,-0.8240,1.9480,47.7530
247.030,157.770,332.470,-47.6960,-0.8310,1.9340,47.7440
236.370,157.770,332.470,-47.6930,-0.8320,1.9150,47.7390
225.700,157.770,332.470,-47.6920,-0.8330,1.9030,47.7380
215.030,157.770,332.470,-47.6920,-0.8300,1.8880,47.7380
204.370,168.430,332.470,-47.7020,-0.8320,1.8670,47.7440
215.030,168.430,332.470,-47.6920,-0.8200,1.8650,47.7340
225.700,168.430,332.470,-47.6770,-0.8230,1.8740,47.7210
236.370,168.430,332.470,-47.6750,-0.8270,1.8930,47.7200
247.030,168.430,332.470,-47.6740,-0.8240,1.9150,47.7200
257.700,168.430,332.470,-47.6730,-0.8300,1.9330,47.7210
268.370,168.430,332.470,-47.6850,-0.8240,1.9550,47.7320
279.030,168.430,332.470,-47.6880,-0.8170,1.9660,47.7400
268.370,179.100,332.470,-47.7000,-0.8130,1.9880,47.7520
257.700,179.100,332.470,-47.6660,-0.8180,1.9950,47.7110
247.030,179.100,332.470,-47.6640,-0.8190,1.9770,47.7120
236.370,179.100,332.470,-47.6630,-0.8200,1.9500,47.7090
257.700,179.100,343.130,-47.6540,-0.8230,1.9260,47.7020
247.030,179.100,343.130,-47.6710,-0.8060,1.9750,47.7190
215.030,168.430,343.130,-47.6610,-0.8130,1.9490,47.7100
225.700,168.430,343.130,-47.6810,-0.8100,1.8770,47.7260
236.370,168.430,343.130,-47.6760,-0.8090,1.8910,47.7210
247.030,168.430,343.130,-47.6770,-0.8110,1.9120,47.7230
257.700,168.430,343.130,-47.6810,-0.8200,1.9330,47.7260
268.370,168.430,343.130,-47.6890,-0.8110,1.9590,47.7360
279.030,157.770,343.130,-47.6960,-0.8090,1.9700,47.7430
268.370,157.770,343.130,-47.7180,-0.8070,1.9490,47.7670
257.700,157.770,343.130,-47.7100,-0.8120,1.9470,47.7560
247.030,157.770,343.130,-47.7000,-0.8180,1.9320,47.7470
236.370,157.770,343.130,-47.6990,-0.8190,1.9100,47.7450
225.700,157.770,343.130,-47.6950,-0.8240,1.8950,47.7390
204.370,147.100,343.130,-47.7010,-0.8190,1.8800,47.7430
215.030,147.100,343.130,-47.7280,-0.8250,1.8370,47.7680
225.700,147.100,343.130,-47.7160,-0.8280,1.8600,47.7610
236.370,147.100,343.130,-47.7090,-0.8380,1.8670,47.7550
247.030,147.100,343.130,-47.7090,-0.8360,1.8870,47.7540
257.700,147.100,343.130,-47.7120,-0.8330,1.8970,47.7550
268.370,147.100,343.130,-47.7160,-0.8330,1.9120,47.7620
279.030,147.100,343.130,-47.7180,-0.8250,1.9230,47.7680
289.700,136.430,343.130,-47.7310,-0.8250,1.9280,47.7750
279.030,136.430,343.130,-47.7550,-0.8330,1.9190,47.7970
268.370,136.430,343.130,-47.7380,-0.8320,1.9110,47.7820
257.700,136.430,343.130,-47.7300,-0.8370,1.9100,47.7760
247.030,136.430,343.130,-47.7230,-0.8430,1.9020,47.7680
236.370,136.430,343.130,-47.7200,-0.8500,1.8880,47.7630
225.700,136.430,343.130,-47.7190,-0.8510,1.8780,47.7630
215.030,136.430,343.130,-47.7260,-0.8480,1.8660,47.7730
215.030,125.770,343.130,-47.7330,-0.8420,1.8500,47.7770
225.700,125.770,343.130,-47.7470,-0.8620,1.8550,47.7930
236.370,125.770,343.130,-47.7340,-0.8620,1.8580,47.7780
247.030,125.770,343.130,-47.7280,-0.8680,1.8690,47.7720
257.700,125.770,343.130,-47.7310,-0.8610,1.8780,47.7790
268.370,125.770,343.130,-47.7290,-0.8570,1.8880,47.7760
279.030,115.100,343.130,-47.7370,-0.8530,1.8920,47.7870
268.370,115.100,343.130,-47.7470,-0.8630,1.8900,47.7890
257.700,115.100,343.130,-47.7420,-0.8670,1.8840,47.7870
247.030,115.100,343.130,-47.7370,-0.8690,1.8840,47.7850
236.370,115.100,343.130,-47.7380,-0.8760,1.8770,47.7800
225.700,115.100,343.130,-47.7380,-0.8750,1.8720,47.7820
236.370,104.430,343.130,-47.7470,-0.8770,1.8670,47.7910
247.030,104.430,343.130,-47.7410,-0.8890,1.8760,47.7850
