# COSI2 B0 scan
# time 2024-05-24 16:38:32.224152
# MAGNET CENTER IN LAB: x 245.100 mm, y 127.000 mm, z 270.300 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240524/slow_ball_90mm
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT]
183.520,93.840,284.510,-47.5450,-0.8000,-1.2310,47.5660
174.050,93.840,284.510,-47.5530,-0.8010,-1.2270,47.5720
164.570,103.320,284.510,-47.5640,-0.8050,-1.2340,47.5870
174.050,103.320,284.510,-47.5830,-0.7990,-1.2330,47.6050
183.520,103.320,284.510,-47.5780,-0.7930,-1.2350,47.6040
192.990,103.320,284.510,-47.5670,-0.7980,-1.2360,47.5940
202.470,103.320,284.510,-47.5510,-0.7980,-1.2380,47.5790
211.940,103.320,284.510,-47.5380,-0.8020,-1.2310,47.5610
221.420,103.320,284.510,-47.5370,-0.8020,-1.2340,47.5570
230.890,103.320,284.510,-47.5290,-0.8030,-1.2380,47.5480
240.360,103.320,284.510,-47.5280,-0.8100,-1.2350,47.5510
249.840,103.320,284.510,-47.5240,-0.8060,-1.2380,47.5470
259.310,103.320,284.510,-47.5200,-0.8090,-1.2380,47.5470
268.780,103.320,284.510,-47.5220,-0.8090,-1.2320,47.5470
278.260,103.320,284.510,-47.5330,-0.8060,-1.2440,47.5560
287.730,103.320,284.510,-47.5310,-0.8030,-1.2390,47.5560
297.210,103.320,284.510,-47.5500,-0.7990,-1.2450,47.5710
306.680,103.320,284.510,-47.5500,-0.7970,-1.2480,47.5730
316.150,103.320,284.510,-47.5650,-0.7870,-1.2550,47.5880
325.630,103.320,284.510,-47.5810,-0.7870,-1.2590,47.6060
335.100,112.790,284.510,-47.5970,-0.7810,-1.2640,47.6170
325.630,112.790,284.510,-47.6040,-0.7810,-1.2700,47.6230
316.150,112.790,284.510,-47.6080,-0.7740,-1.2590,47.6300
306.680,112.790,284.510,-47.5940,-0.7830,-1.2490,47.6220
297.210,112.790,284.510,-47.5830,-0.7870,-1.2470,47.6090
287.730,112.790,284.510,-47.5760,-0.7950,-1.2360,47.6010
278.260,112.790,284.510,-47.5590,-0.7960,-1.2340,47.5830
268.780,112.790,284.510,-47.5460,-0.7970,-1.2350,47.5720
259.310,112.790,284.510,-47.5410,-0.8010,-1.2320,47.5630
249.840,112.790,284.510,-47.5280,-0.8040,-1.2260,47.5540
240.360,112.790,284.510,-47.5270,-0.8050,-1.2310,47.5500
230.890,112.790,284.510,-47.5270,-0.8060,-1.2290,47.5500
221.420,112.790,284.510,-47.5280,-0.8010,-1.2340,47.5510
211.940,112.790,284.510,-47.5280,-0.8000,-1.2300,47.5490
202.470,112.790,284.510,-47.5320,-0.7950,-1.2270,47.5540
192.990,112.790,284.510,-47.5370,-0.7950,-1.2310,47.5560
183.520,112.790,284.510,-47.5410,-0.7980,-1.2310,47.5670
174.050,112.790,284.510,-47.5540,-0.7870,-1.2340,47.5760
164.570,122.260,284.510,-47.5670,-0.7890,-1.2330,47.5910
174.050,122.260,284.510,-47.5810,-0.7910,-1.2330,47.6030
183.520,122.260,284.510,-47.5780,-0.7850,-1.2420,47.6020
192.990,122.260,284.510,-47.5640,-0.7830,-1.2380,47.5860
202.470,122.260,284.510,-47.5460,-0.7880,-1.2380,47.5720
211.940,122.260,284.510,-47.5390,-0.7920,-1.2360,47.5630
221.420,122.260,284.510,-47.5370,-0.7930,-1.2310,47.5570
230.890,122.260,284.510,-47.5350,-0.7990,-1.2320,47.5580
240.360,122.260,284.510,-47.5250,-0.7990,-1.2320,47.5470
249.840,122.260,284.510,-47.5240,-0.7990,-1.2290,47.5460
259.310,122.260,284.510,-47.5240,-0.7980,-1.2300,47.5480
268.780,122.260,284.510,-47.5250,-0.8050,-1.2280,47.5470
278.260,122.260,284.510,-47.5330,-0.8010,-1.2230,47.5550
287.730,122.260,284.510,-47.5490,-0.7980,-1.2310,47.5690
297.210,122.260,284.510,-47.5540,-0.7900,-1.2270,47.5760
306.680,122.260,284.510,-47.5600,-0.7910,-1.2340,47.5810
316.150,122.260,284.510,-47.5780,-0.7920,-1.2290,47.5980
325.630,122.260,284.510,-47.5970,-0.7830,-1.2350,47.6190
335.100,131.740,284.510,-47.6100,-0.7810,-1.2430,47.6320
325.630,131.740,284.510,-47.6230,-0.7760,-1.2420,47.6440
316.150,131.740,284.510,-47.6240,-0.7770,-1.2290,47.6460
306.680,131.740,284.510,-47.6130,-0.7820,-1.2260,47.6330
297.210,131.740,284.510,-47.5940,-0.7830,-1.2200,47.6160
287.730,131.740,284.510,-47.5770,-0.7820,-1.2110,47.6010
278.260,131.740,284.510,-47.5670,-0.7910,-1.2140,47.5880
268.780,131.740,284.510,-47.5520,-0.7940,-1.2130,47.5750
259.310,131.740,284.510,-47.5370,-0.7950,-1.2120,47.5590
249.840,131.740,284.510,-47.5310,-0.7890,-1.2160,47.5550
240.360,131.740,284.510,-47.5290,-0.7970,-1.2200,47.5550
230.890,131.740,284.510,-47.5260,-0.8010,-1.2190,47.5520
221.420,131.740,284.510,-47.5240,-0.7980,-1.2190,47.5460
211.940,131.740,284.510,-47.5260,-0.7930,-1.2230,47.5460
202.470,131.740,284.510,-47.5360,-0.7920,-1.2280,47.5590
192.990,131.740,284.510,-47.5350,-0.7850,-1.2230,47.5550
183.520,131.740,284.510,-47.5410,-0.7890,-1.2320,47.5650
174.050,131.740,284.510,-47.5520,-0.7820,-1.2350,47.5730
164.570,141.210,284.510,-47.5670,-0.7790,-1.2390,47.5870
174.050,141.210,284.510,-47.5760,-0.7780,-1.2450,47.5990
183.520,141.210,284.510,-47.5740,-0.7760,-1.2380,47.5990
192.990,141.210,284.510,-47.5550,-0.7780,-1.2370,47.5820
202.470,141.210,284.510,-47.5450,-0.7760,-1.2340,47.5670
211.940,141.210,284.510,-47.5420,-0.7850,-1.2330,47.5650
221.420,141.210,284.510,-47.5320,-0.7870,-1.2230,47.5530
230.890,141.210,284.510,-47.5250,-0.7890,-1.2230,47.5510
240.360,141.210,284.510,-47.5200,-0.7930,-1.2230,47.5460
249.840,141.210,284.510,-47.5200,-0.7920,-1.2140,47.5470
259.310,141.210,284.510,-47.5260,-0.7950,-1.2150,47.5440
268.780,141.210,284.510,-47.5270,-0.7900,-1.2090,47.5490
278.260,141.210,284.510,-47.5330,-0.7900,-1.2050,47.5570
287.730,141.210,284.510,-47.5440,-0.7940,-1.2010,47.5650
297.210,141.210,284.510,-47.5530,-0.7860,-1.1970,47.5750
306.680,141.210,284.510,-47.5690,-0.7900,-1.1980,47.5890
316.150,141.210,284.510,-47.5850,-0.7840,-1.1970,47.6040
325.630,141.210,284.510,-47.5990,-0.7840,-1.2030,47.6200
335.100,150.680,284.510,-47.6190,-0.7750,-1.2050,47.6380
325.630,150.680,284.510,-47.6420,-0.7820,-1.1980,47.6630
316.150,150.680,284.510,-47.6430,-0.7760,-1.1860,47.6680
306.680,150.680,284.510,-47.6170,-0.7790,-1.1810,47.6430
297.210,150.680,284.510,-47.5950,-0.7830,-1.1810,47.6190
287.730,150.680,284.510,-47.5780,-0.7850,-1.1840,47.5990
278.260,150.680,284.510,-47.5590,-0.7840,-1.1750,47.5840
268.780,150.680,284.510,-47.5480,-0.7840,-1.1840,47.5730
259.310,150.680,284.510,-47.5370,-0.7870,-1.1860,47.5610
249.840,150.680,284.510,-47.5290,-0.7930,-1.1910,47.5500
240.360,150.680,284.510,-47.5210,-0.7930,-1.1970,47.5450
230.890,150.680,284.510,-47.5190,-0.7920,-1.2060,47.5400
221.420,150.680,284.510,-47.5180,-0.7900,-1.2120,47.5420
211.940,150.680,284.510,-47.5190,-0.7870,-1.2120,47.5420
202.470,150.680,284.510,-47.5270,-0.7870,-1.2210,47.5470
192.990,150.680,284.510,-47.5270,-0.7820,-1.2270,47.5500
183.520,150.680,284.510,-47.5330,-0.7780,-1.2250,47.5570
174.050,150.680,284.510,-47.5460,-0.7770,-1.2340,47.5690
164.570,160.160,284.510,-47.5600,-0.7700,-1.2380,47.5790
174.050,160.160,284.510,-47.5720,-0.7690,-1.2450,47.5920
183.520,160.160,284.510,-47.5680,-0.7710,-1.2480,47.5920
192.990,160.160,284.510,-47.5480,-0.7740,-1.2360,47.5770
202.470,160.160,284.510,-47.5350,-0.7790,-1.2330,47.5610
211.940,160.160,284.510,-47.5330,-0.7700,-1.2280,47.5550
221.420,160.160,284.510,-47.5200,-0.7830,-1.2210,47.5420
230.890,160.160,284.510,-47.5190,-0.7890,-1.2140,47.5360
240.360,160.160,284.510,-47.5130,-0.7880,-1.2080,47.5390
249.840,160.160,284.510,-47.5100,-0.7900,-1.2010,47.5310
259.310,160.160,284.510,-47.5170,-0.7900,-1.1930,47.5360
268.780,160.160,284.510,-47.5230,-0.7920,-1.1860,47.5430
278.260,160.160,284.510,-47.5240,-0.7900,-1.1800,47.5440
287.730,160.160,284.510,-47.5370,-0.7890,-1.1700,47.5560
297.210,160.160,284.510,-47.5500,-0.7910,-1.1660,47.5710
306.680,160.160,284.510,-47.5670,-0.7840,-1.1650,47.5850
316.150,160.160,284.510,-47.5780,-0.7870,-1.1580,47.5990
325.630,160.160,284.510,-47.6060,-0.7900,-1.1570,47.6190
325.630,169.630,284.510,-47.6310,-0.7810,-1.1590,47.6520
316.150,169.630,284.510,-47.6430,-0.7860,-1.1420,47.6580
306.680,169.630,284.510,-47.6210,-0.7850,-1.1260,47.6450
297.210,169.630,284.510,-47.5940,-0.7910,-1.1350,47.6160
287.730,169.630,284.510,-47.5770,-0.7830,-1.1370,47.5970
278.260,169.630,284.510,-47.5510,-0.7870,-1.1390,47.5710
268.780,169.630,284.510,-47.5350,-0.7880,-1.1490,47.5590
259.310,169.630,284.510,-47.5250,-0.7910,-1.1620,47.5510
249.840,169.630,284.510,-47.5160,-0.7880,-1.1680,47.5390
240.360,169.630,284.510,-47.5130,-0.7980,-1.1810,47.5330
230.890,169.630,284.510,-47.5120,-0.7900,-1.1920,47.5330
221.420,169.630,284.510,-47.5140,-0.7890,-1.1960,47.5360
211.940,169.630,284.510,-47.5050,-0.7780,-1.2000,47.5260
202.470,169.630,284.510,-47.5100,-0.7770,-1.2110,47.5320
192.990,169.630,284.510,-47.5200,-0.7760,-1.2230,47.5390
183.520,169.630,284.510,-47.5270,-0.7730,-1.2290,47.5490
174.050,179.110,284.510,-47.5350,-0.7720,-1.2330,47.5530
183.520,179.110,284.510,-47.5450,-0.7700,-1.2490,47.5680
192.990,179.110,284.510,-47.5390,-0.7710,-1.2390,47.5610
202.470,179.110,284.510,-47.5200,-0.7680,-1.2370,47.5420
211.940,179.110,284.510,-47.5170,-0.7740,-1.2240,47.5400
221.420,179.110,284.510,-47.5030,-0.7790,-1.2110,47.5280
230.890,179.110,284.510,-47.4980,-0.7780,-1.2010,47.5190
240.360,179.110,284.510,-47.4950,-0.7830,-1.1960,47.5200
249.840,179.110,284.510,-47.4970,-0.7900,-1.1810,47.5180
259.310,179.110,284.510,-47.4960,-0.7870,-1.1740,47.5190
268.780,179.110,284.510,-47.5060,-0.7870,-1.1690,47.5270
278.260,179.110,284.510,-47.5120,-0.7910,-1.1540,47.5330
287.730,179.110,284.510,-47.5230,-0.7900,-1.1420,47.5420
297.210,179.110,284.510,-47.5260,-0.7910,-1.1350,47.5460
306.680,179.110,284.510,-47.5510,-0.7900,-1.1230,47.5690
316.150,179.110,284.510,-47.5720,-0.7910,-1.1130,47.5880
316.150,188.580,284.510,-47.5980,-0.7890,-1.0960,47.6130
306.680,188.580,284.510,-47.6000,-0.7930,-1.0740,47.6180
297.210,188.580,284.510,-47.5700,-0.8030,-1.0700,47.5930
287.730,188.580,284.510,-47.5500,-0.7930,-1.0870,47.5710
278.260,188.580,284.510,-47.5340,-0.8000,-1.1010,47.5520
268.780,188.580,284.510,-47.5190,-0.7970,-1.1240,47.5390
259.310,188.580,284.510,-47.5040,-0.7970,-1.1330,47.5300
249.840,188.580,284.510,-47.5000,-0.7970,-1.1470,47.5210
240.360,188.580,284.510,-47.4930,-0.7930,-1.1530,47.5120
230.890,188.580,284.510,-47.4920,-0.7920,-1.1710,47.5160
221.420,188.580,284.510,-47.4900,-0.7850,-1.1810,47.5080
211.940,188.580,284.510,-47.4840,-0.7830,-1.1930,47.5050
202.470,188.580,284.510,-47.4890,-0.7810,-1.2050,47.5120
192.990,188.580,284.510,-47.4970,-0.7740,-1.2120,47.5170
192.990,198.050,284.510,-47.5040,-0.7720,-1.2210,47.5240
202.470,198.050,284.510,-47.5020,-0.7730,-1.2250,47.5240
211.940,198.050,284.510,-47.4950,-0.7710,-1.2200,47.5180
221.420,198.050,284.510,-47.4900,-0.7730,-1.2040,47.5060
230.890,198.050,284.510,-47.4810,-0.7820,-1.1920,47.5020
240.360,198.050,284.510,-47.4780,-0.7870,-1.1820,47.5040
249.840,198.050,284.510,-47.4740,-0.7920,-1.1740,47.4980
259.310,198.050,284.510,-47.4820,-0.7920,-1.1590,47.5020
268.780,198.050,284.510,-47.4820,-0.7960,-1.1440,47.5020
278.260,198.050,284.510,-47.4920,-0.7910,-1.1300,47.5080
287.730,198.050,284.510,-47.4970,-0.7990,-1.1180,47.5130
297.210,198.050,284.510,-47.5060,-0.7990,-1.1040,47.5240
287.730,207.530,284.510,-47.5170,-0.8010,-1.0840,47.5360
278.260,207.530,284.510,-47.5050,-0.8130,-1.0770,47.5330
268.780,207.530,284.510,-47.4890,-0.8050,-1.0960,47.5090
259.310,207.530,284.510,-47.4750,-0.8030,-1.1150,47.4970
249.840,207.530,284.510,-47.4770,-0.7990,-1.1300,47.4990
240.360,207.530,284.510,-47.4680,-0.7990,-1.1380,47.4880
230.890,207.530,284.510,-47.4630,-0.7920,-1.1530,47.4840
221.420,207.530,284.510,-47.4680,-0.7880,-1.1660,47.4870
221.420,217.000,293.980,-47.4630,-0.7850,-1.1800,47.4860
230.890,217.000,293.980,-47.4650,-0.7800,-1.1850,47.4860
240.360,217.000,293.980,-47.4560,-0.7800,-1.1740,47.4770
249.840,217.000,293.980,-47.4500,-0.7890,-1.1570,47.4700
259.310,217.000,293.980,-47.4560,-0.7980,-1.1480,47.4720
268.780,217.000,293.980,-47.4520,-0.8000,-1.1260,47.4730
297.210,207.530,293.980,-47.4580,-0.8020,-1.1180,47.4780
287.730,207.530,293.980,-47.4690,-0.8090,-1.0970,47.4840
278.260,207.530,293.980,-47.5000,-0.8120,-1.0490,47.5180
268.780,207.530,293.980,-47.4900,-0.8130,-1.0740,47.5050
259.310,207.530,293.980,-47.4760,-0.8140,-1.0860,47.4950
249.840,207.530,293.980,-47.4790,-0.8040,-1.1150,47.4990
240.360,207.530,293.980,-47.4710,-0.8000,-1.1370,47.4930
230.890,207.530,293.980,-47.4670,-0.7910,-1.1470,47.4870
221.420,207.530,293.980,-47.4610,-0.7880,-1.1630,47.4820
211.940,207.530,293.980,-47.4670,-0.7820,-1.1800,47.4880
192.990,198.050,293.980,-47.4690,-0.7760,-1.1870,47.4890
202.470,198.050,293.980,-47.4790,-0.7640,-1.1960,47.5010
211.940,198.050,293.980,-47.4950,-0.7580,-1.2250,47.5170
221.420,198.050,293.980,-47.4800,-0.7660,-1.2040,47.5050
230.890,198.050,293.980,-47.4790,-0.7720,-1.1960,47.5030
240.360,198.050,293.980,-47.4790,-0.7810,-1.1820,47.5010
249.840,198.050,293.980,-47.4750,-0.7890,-1.1660,47.4900
259.310,198.050,293.980,-47.4780,-0.7920,-1.1590,47.4990
268.780,198.050,293.980,-47.4850,-0.7940,-1.1400,47.5020
278.260,198.050,293.980,-47.4870,-0.7980,-1.1300,47.5070
287.730,198.050,293.980,-47.4880,-0.7990,-1.1110,47.5070
297.210,198.050,293.980,-47.5060,-0.8000,-1.0980,47.5250
316.150,188.580,293.980,-47.5240,-0.8060,-1.0770,47.5400
306.680,188.580,293.980,-47.5440,-0.8040,-1.0610,47.5570
297.210,188.580,293.980,-47.5970,-0.7930,-1.0490,47.6180
287.730,188.580,293.980,-47.5610,-0.7960,-1.0740,47.5820
278.260,188.580,293.980,-47.5400,-0.7900,-1.0960,47.5590
268.780,188.580,293.980,-47.5160,-0.7950,-1.1080,47.5350
259.310,188.580,293.980,-47.5090,-0.7890,-1.1300,47.5300
249.840,188.580,293.980,-47.4960,-0.7880,-1.1440,47.5150
240.360,188.580,293.980,-47.4890,-0.7890,-1.1590,47.5060
230.890,188.580,293.980,-47.4890,-0.7840,-1.1710,47.5100
221.420,188.580,293.980,-47.4860,-0.7790,-1.1790,47.5050
211.940,188.580,293.980,-47.4890,-0.7680,-1.1920,47.5090
202.470,188.580,293.980,-47.4930,-0.7740,-1.2010,47.5140
192.990,188.580,293.980,-47.4940,-0.7670,-1.2090,47.5160
174.050,179.110,293.980,-47.5130,-0.7600,-1.2270,47.5340
183.520,179.110,293.980,-47.5220,-0.7540,-1.2390,47.5410
192.990,179.110,293.980,-47.5470,-0.7520,-1.2490,47.5690
202.470,179.110,293.980,-47.5270,-0.7560,-1.2410,47.5510
211.940,179.110,293.980,-47.5140,-0.7640,-1.2250,47.5380
221.420,179.110,293.980,-47.5070,-0.7710,-1.2180,47.5260
230.890,179.110,293.980,-47.5000,-0.7800,-1.2060,47.5210
240.360,179.110,293.980,-47.4980,-0.7770,-1.1950,47.5190
249.840,179.110,293.980,-47.5030,-0.7790,-1.1830,47.5240
259.310,179.110,293.980,-47.4940,-0.7860,-1.1720,47.5150
268.780,179.110,293.980,-47.5100,-0.7890,-1.1630,47.5310
278.260,179.110,293.980,-47.5130,-0.7860,-1.1510,47.5310
287.730,179.110,293.980,-47.5290,-0.7880,-1.1440,47.5470
297.210,179.110,293.980,-47.5320,-0.7870,-1.1250,47.5510
306.680,179.110,293.980,-47.5550,-0.7890,-1.1190,47.5750
316.150,179.110,293.980,-47.5760,-0.7980,-1.1020,47.5960
325.630,169.630,293.980,-47.6010,-0.7890,-1.1040,47.6180
316.150,169.630,293.980,-47.6300,-0.7930,-1.1020,47.6510
306.680,169.630,293.980,-47.6280,-0.7840,-1.1280,47.6480
297.210,169.630,293.980,-47.5940,-0.7870,-1.1260,47.6160
287.730,169.630,293.980,-47.5720,-0.7890,-1.1350,47.5960
278.260,169.630,293.980,-47.5610,-0.7880,-1.1460,47.5830
268.780,169.630,293.980,-47.5400,-0.7890,-1.1500,47.5610
259.310,169.630,293.980,-47.5300,-0.7930,-1.1570,47.5510
249.840,169.630,293.980,-47.5160,-0.7830,-1.1730,47.5370
240.360,169.630,293.980,-47.5120,-0.7830,-1.1820,47.5330
230.890,169.630,293.980,-47.5080,-0.7890,-1.1860,47.5340
221.420,169.630,293.980,-47.5130,-0.7800,-1.1980,47.5320
211.940,169.630,293.980,-47.5050,-0.7790,-1.2030,47.5270
202.470,169.630,293.980,-47.5100,-0.7790,-1.2120,47.5310
192.990,169.630,293.980,-47.5180,-0.7700,-1.2230,47.5350
183.520,169.630,293.980,-47.5280,-0.7660,-1.2290,47.5480
164.570,160.160,293.980,-47.5360,-0.7620,-1.2340,47.5550
174.050,160.160,293.980,-47.5490,-0.7570,-1.2410,47.5670
183.520,160.160,293.980,-47.5750,-0.7540,-1.2480,47.5980
192.990,160.160,293.980,-47.5580,-0.7580,-1.2450,47.5790
202.470,160.160,293.980,-47.5400,-0.7660,-1.2330,47.5620
211.940,160.160,293.980,-47.5230,-0.7690,-1.2290,47.5470
221.420,160.160,293.980,-47.5260,-0.7700,-1.2220,47.5500
230.890,160.160,293.980,-47.5140,-0.7730,-1.2150,47.5370
240.360,160.160,293.980,-47.5100,-0.7810,-1.2120,47.5320
249.840,160.160,293.980,-47.5170,-0.7860,-1.2040,47.5380
259.310,160.160,293.980,-47.5170,-0.7900,-1.1960,47.5400
268.780,160.160,293.980,-47.5130,-0.7880,-1.1860,47.5380
278.260,160.160,293.980,-47.5240,-0.7870,-1.1850,47.5450
287.730,160.160,293.980,-47.5390,-0.7910,-1.1770,47.5600
297.210,160.160,293.980,-47.5500,-0.7850,-1.1660,47.5720
306.680,160.160,293.980,-47.5690,-0.7840,-1.1600,47.5880
316.150,160.160,293.980,-47.5890,-0.7870,-1.1500,47.6080
325.630,160.160,293.980,-47.6110,-0.7840,-1.1600,47.6310
335.100,150.680,293.980,-47.6320,-0.7850,-1.1610,47.6470
325.630,150.680,293.980,-47.6500,-0.7810,-1.1710,47.6710
316.150,150.680,293.980,-47.6530,-0.7850,-1.1830,47.6740
306.680,150.680,293.980,-47.6150,-0.7810,-1.1790,47.6380
297.210,150.680,293.980,-47.6030,-0.7830,-1.1840,47.6230
287.730,150.680,293.980,-47.5810,-0.7840,-1.1830,47.6060
278.260,150.680,293.980,-47.5660,-0.7850,-1.1820,47.5870
268.780,150.680,293.980,-47.5500,-0.7880,-1.1850,47.5720
259.310,150.680,293.980,-47.5430,-0.7880,-1.1860,47.5650
249.840,150.680,293.980,-47.5280,-0.7890,-1.1910,47.5490
240.360,150.680,293.980,-47.5250,-0.7920,-1.1970,47.5480
230.890,150.680,293.980,-47.5170,-0.7860,-1.2050,47.5380
221.420,150.680,293.980,-47.5220,-0.7800,-1.2100,47.5470
211.940,150.680,293.980,-47.5190,-0.7750,-1.2190,47.5430
202.470,150.680,293.980,-47.5200,-0.7760,-1.2270,47.5420
192.990,150.680,293.980,-47.5280,-0.7750,-1.2280,47.5500
183.520,150.680,293.980,-47.5370,-0.7670,-1.2280,47.5550
174.050,150.680,293.980,-47.5460,-0.7660,-1.2370,47.5680
164.570,141.210,293.980,-47.5580,-0.7600,-1.2400,47.5790
174.050,141.210,293.980,-47.5800,-0.7590,-1.2440,47.5960
183.520,141.210,293.980,-47.5740,-0.7630,-1.2470,47.6010
192.990,141.210,293.980,-47.5580,-0.7680,-1.2440,47.5800
202.470,141.210,293.980,-47.5410,-0.7730,-1.2380,47.5630
211.940,141.210,293.980,-47.5320,-0.7710,-1.2330,47.5530
221.420,141.210,293.980,-47.5300,-0.7810,-1.2300,47.5540
230.890,141.210,293.980,-47.5230,-0.7830,-1.2290,47.5480
240.360,141.210,293.980,-47.5250,-0.7890,-1.2250,47.5480
249.840,141.210,293.980,-47.5190,-0.7910,-1.2180,47.5410
259.310,141.210,293.980,-47.5290,-0.7930,-1.2120,47.5530
268.780,141.210,293.980,-47.5290,-0.7870,-1.2110,47.5500
278.260,141.210,293.980,-47.5420,-0.7900,-1.2090,47.5630
287.730,141.210,293.980,-47.5470,-0.7850,-1.2050,47.5690
297.210,141.210,293.980,-47.5590,-0.7910,-1.2070,47.5800
306.680,141.210,293.980,-47.5740,-0.7880,-1.2000,47.5930
316.150,141.210,293.980,-47.5920,-0.7930,-1.1980,47.6060
325.630,141.210,293.980,-47.6060,-0.7810,-1.2010,47.6280
335.100,131.740,293.980,-47.6290,-0.7810,-1.2020,47.6540
325.630,131.740,293.980,-47.6460,-0.7800,-1.2200,47.6670
316.150,131.740,293.980,-47.6350,-0.7790,-1.2310,47.6570
306.680,131.740,293.980,-47.6120,-0.7820,-1.2250,47.6350
297.210,131.740,293.980,-47.5980,-0.7830,-1.2140,47.6240
287.730,131.740,293.980,-47.5880,-0.7880,-1.2160,47.6090
278.260,131.740,293.980,-47.5700,-0.7930,-1.2230,47.5920
268.780,131.740,293.980,-47.5550,-0.7880,-1.2160,47.5790
259.310,131.740,293.980,-47.5460,-0.7920,-1.2200,47.5730
249.840,131.740,293.980,-47.5390,-0.7960,-1.2190,47.5610
240.360,131.740,293.980,-47.5330,-0.7970,-1.2170,47.5550
230.890,131.740,293.980,-47.5250,-0.7960,-1.2200,47.5490
221.420,131.740,293.980,-47.5230,-0.7890,-1.2310,47.5440
211.940,131.740,293.980,-47.5300,-0.7910,-1.2330,47.5520
202.470,131.740,293.980,-47.5270,-0.7850,-1.2310,47.5530
192.990,131.740,293.980,-47.5350,-0.7790,-1.2320,47.5580
183.520,131.740,293.980,-47.5390,-0.7750,-1.2340,47.5580
174.050,131.740,293.980,-47.5520,-0.7740,-1.2370,47.5760
164.570,122.260,293.980,-47.5580,-0.7740,-1.2420,47.5810
174.050,122.260,293.980,-47.5760,-0.7700,-1.2440,47.5990
183.520,122.260,293.980,-47.5750,-0.7740,-1.2440,47.5970
192.990,122.260,293.980,-47.5670,-0.7720,-1.2440,47.5890
202.470,122.260,293.980,-47.5460,-0.7810,-1.2350,47.5740
211.940,122.260,293.980,-47.5410,-0.7880,-1.2340,47.5620
221.420,122.260,293.980,-47.5350,-0.7930,-1.2370,47.5580
230.890,122.260,293.980,-47.5290,-0.7870,-1.2310,47.5510
240.360,122.260,293.980,-47.5270,-0.7970,-1.2360,47.5470
249.840,122.260,293.980,-47.5290,-0.7970,-1.2290,47.5490
259.310,122.260,293.980,-47.5290,-0.7960,-1.2320,47.5530
268.780,122.260,293.980,-47.5340,-0.7990,-1.2300,47.5570
278.260,122.260,293.980,-47.5430,-0.8030,-1.2270,47.5650
287.730,122.260,293.980,-47.5500,-0.7930,-1.2260,47.5720
297.210,122.260,293.980,-47.5620,-0.7980,-1.2300,47.5850
306.680,122.260,293.980,-47.5730,-0.7890,-1.2320,47.5920
316.150,122.260,293.980,-47.5890,-0.7860,-1.2350,47.6090
325.630,122.260,293.980,-47.5970,-0.7840,-1.2340,47.6170
335.100,112.790,293.980,-47.6140,-0.7830,-1.2410,47.6360
325.630,112.790,293.980,-47.6220,-0.7760,-1.2490,47.6430
316.150,112.790,293.980,-47.6210,-0.7810,-1.2610,47.6430
306.680,112.790,293.980,-47.6040,-0.7840,-1.2510,47.6270
297.210,112.790,293.980,-47.5930,-0.7880,-1.2490,47.6190
287.730,112.790,293.980,-47.5780,-0.7890,-1.2410,47.6000
278.260,112.790,293.980,-47.5620,-0.7940,-1.2420,47.5850
268.780,112.790,293.980,-47.5550,-0.7970,-1.2380,47.5780
259.310,112.790,293.980,-47.5430,-0.7960,-1.2370,47.5660
249.840,112.790,293.980,-47.5310,-0.7970,-1.2350,47.5550
240.360,112.790,293.980,-47.5310,-0.7980,-1.2330,47.5560
230.890,112.790,293.980,-47.5330,-0.8050,-1.2320,47.5580
221.420,112.790,293.980,-47.5350,-0.8050,-1.2310,47.5580
211.940,112.790,293.980,-47.5230,-0.7980,-1.2330,47.5510
202.470,112.790,293.980,-47.5300,-0.7960,-1.2340,47.5510
192.990,112.790,293.980,-47.5340,-0.7880,-1.2320,47.5550
183.520,112.790,293.980,-47.5400,-0.7860,-1.2390,47.5620
174.050,112.790,293.980,-47.5530,-0.7870,-1.2390,47.5760
174.050,103.320,293.980,-47.5700,-0.7810,-1.2430,47.5900
183.520,103.320,293.980,-47.5700,-0.7860,-1.2380,47.5920
192.990,103.320,293.980,-47.5620,-0.7870,-1.2350,47.5800
202.470,103.320,293.980,-47.5510,-0.7910,-1.2330,47.5720
211.940,103.320,293.980,-47.5390,-0.7970,-1.2380,47.5620
221.420,103.320,293.980,-47.5360,-0.7980,-1.2440,47.5590
230.890,103.320,293.980,-47.5300,-0.8010,-1.2340,47.5490
240.360,103.320,293.980,-47.5260,-0.8070,-1.2360,47.5460
249.840,103.320,293.980,-47.5190,-0.8070,-1.2390,47.5400
259.310,103.320,293.980,-47.5300,-0.8070,-1.2440,47.5490
268.780,103.320,293.980,-47.5270,-0.8100,-1.2450,47.5480
278.260,103.320,293.980,-47.5420,-0.8070,-1.2490,47.5650
287.730,103.320,293.980,-47.5540,-0.8010,-1.2560,47.5750
297.210,103.320,293.980,-47.5570,-0.7970,-1.2460,47.5790
306.680,103.320,293.980,-47.5630,-0.8000,-1.2530,47.5870
316.150,103.320,293.980,-47.5780,-0.7960,-1.2540,47.5980
325.630,93.840,293.980,-47.5840,-0.7880,-1.2630,47.6080
